teamA_win,teamA_top_winrate_past_50_games,teamA_top_winrate_past_10_games,teamA_top_winrate_on_champ_past_50_games,teamA_top_winrate_on_champ_past_10_games,teamA_top_gold_per_min_on_champ_past_10_games,teamA_top_kill_participation_on_champ_past_10_games,teamA_top_kda_on_champ_past_10_games,teamA_top_num_games_played_on_champ_past_50_games,teamA_jg_winrate_past_50_games,teamA_jg_winrate_past_10_games,teamA_jg_winrate_on_champ_past_50_games,teamA_jg_winrate_on_champ_past_10_games,teamA_jg_gold_per_min_on_champ_past_10_games,teamA_jg_kill_participation_on_champ_past_10_games,teamA_jg_kda_on_champ_past_10_games,teamA_jg_num_games_played_on_champ_past_50_games,teamA_mid_winrate_past_50_games,teamA_mid_winrate_past_10_games,teamA_mid_winrate_on_champ_past_50_games,teamA_mid_winrate_on_champ_past_10_games,teamA_mid_gold_per_min_on_champ_past_10_games,teamA_mid_kill_participation_on_champ_past_10_games,teamA_mid_kda_on_champ_past_10_games,teamA_mid_num_games_played_on_champ_past_50_games,teamA_adc_winrate_past_50_games,teamA_adc_winrate_past_10_games,teamA_adc_winrate_on_champ_past_50_games,teamA_adc_winrate_on_champ_past_10_games,teamA_adc_gold_per_min_on_champ_past_10_games,teamA_adc_kill_participation_on_champ_past_10_games,teamA_adc_kda_on_champ_past_10_games,teamA_adc_num_games_played_on_champ_past_50_games,teamA_supp_winrate_past_50_games,teamA_supp_winrate_past_10_games,teamA_supp_winrate_on_champ_past_50_games,teamA_supp_winrate_on_champ_past_10_games,teamA_supp_gold_per_min_on_champ_past_10_games,teamA_supp_kill_participation_on_champ_past_10_games,teamA_supp_kda_on_champ_past_10_games,teamA_supp_num_games_played_on_champ_past_50_games,teamA_winrate_past_50_games,teamA_winrate_past_10_games,teamA_average_kill_participation_past_10_games,teamA_average_gold_per_min_past_10_games,teamB_top_winrate_past_50_games,teamB_top_winrate_past_10_games,teamB_top_winrate_on_champ_past_50_games,teamB_top_winrate_on_champ_past_10_games,teamB_top_gold_per_min_on_champ_past_10_games,teamB_top_kill_participation_on_champ_past_10_games,teamB_top_kda_on_champ_past_10_games,teamB_top_num_games_played_on_champ_past_50_games,teamB_jg_winrate_past_50_games,teamB_jg_winrate_past_10_games,teamB_jg_winrate_on_champ_past_50_games,teamB_jg_winrate_on_champ_past_10_games,teamB_jg_gold_per_min_on_champ_past_10_games,teamB_jg_kill_participation_on_champ_past_10_games,teamB_jg_kda_on_champ_past_10_games,teamB_jg_num_games_played_on_champ_past_50_games,teamB_mid_winrate_past_50_games,teamB_mid_winrate_past_10_games,teamB_mid_winrate_on_champ_past_50_games,teamB_mid_winrate_on_champ_past_10_games,teamB_mid_gold_per_min_on_champ_past_10_games,teamB_mid_kill_participation_on_champ_past_10_games,teamB_mid_kda_on_champ_past_10_games,teamB_mid_num_games_played_on_champ_past_50_games,teamB_adc_winrate_past_50_games,teamB_adc_winrate_past_10_games,teamB_adc_winrate_on_champ_past_50_games,teamB_adc_winrate_on_champ_past_10_games,teamB_adc_gold_per_min_on_champ_past_10_games,teamB_adc_kill_participation_on_champ_past_10_games,teamB_adc_kda_on_champ_past_10_games,teamB_adc_num_games_played_on_champ_past_50_games,teamB_supp_winrate_past_50_games,teamB_supp_winrate_past_10_games,teamB_supp_winrate_on_champ_past_50_games,teamB_supp_winrate_on_champ_past_10_games,teamB_supp_gold_per_min_on_champ_past_10_games,teamB_supp_kill_participation_on_champ_past_10_games,teamB_supp_kda_on_champ_past_10_games,teamB_supp_num_games_played_on_champ_past_50_games,teamB_winrate_past_50_games,teamB_winrate_past_10_games,teamB_average_kill_participation_past_10_games,teamB_average_gold_per_min_past_10_games,teamA_top_winrate_pro_past_10_games,teamA_jg_winrate_pro_past_10_games,teamA_mid_winrate_pro_past_10_games,teamA_adc_winrate_pro_past_10_games,teamA_supp_winrate_pro_past_10_games,teamB_top_winrate_pro_past_10_games,teamB_jg_winrate_pro_past_10_games,teamB_mid_winrate_pro_past_10_games,teamB_adc_winrate_pro_past_10_games,teamB_supp_winrate_pro_past_10_games,teamA_top_winrate_pro_past_50_games,teamA_jg_winrate_pro_past_50_games,teamA_mid_winrate_pro_past_50_games,teamA_adc_winrate_pro_past_50_games,teamA_supp_winrate_pro_past_50_games,teamB_top_winrate_pro_past_50_games,teamB_jg_winrate_pro_past_50_games,teamB_mid_winrate_pro_past_50_games,teamB_adc_winrate_pro_past_50_games,teamB_supp_winrate_pro_past_50_games,top_matchup_winrate_pro_current_season,jg_matchup_winrate_pro_current_season,mid_matchup_winrate_pro_current_season,adc_matchup_winrate_pro_current_season,supp_matchup_winrate_pro_current_season
1,0.76,0.6,0.5,0.5,360.18,0.23,0,1,0.76,0.6,0.85,0.9,395.35,0.64,9.5,16,0.76,0.6,0.0,0.0,0,0.0,0,0,0.76,0.6,0.81,0.9,541.37,0.74,15.57,7,0.76,0.6,0.83,0.8,245.38,0.46,3.63,8,0.84,0.9,0.55,1958.22,0.62,0.5,0.93,1.0,432.49,0.52,5.62,13,0.62,0.5,0.0,0.0,0,0.0,0,0,0.62,0.5,0.57,0.6,461.98,0.47,8.0,11,0.62,0.5,0.47,0.6,470.46,0.54,6.0,8,0.62,0.5,0.0,0.0,0,0,0,0,0.64,0.7,0.52,1898.74,0.6,0.3,0.3,0.5,0.3,0.6,0.3,0.3,0.8,0.5,0.56,0.44,0.3,0.5,0.42,0.46,0.5,0.42,0.52,0.56,0.52,0.47,0.33,0.48,0.5
0,0.54,0.6,0.45,0.4,444.2,0.3,3.88,5,0.54,0.6,0.83,0.83,333.78,0.63,10.6,5,0.62,0.6,0.69,0.6,449.59,0.5,4.5,13,0.54,0.6,0.42,0.4,503.43,0.4,20.5,12,0.54,0.6,0.71,0.71,254.33,0.8,5.91,7,0.56,0.7,0.51,1873.31,0.76,0.6,0.76,0.8,403.6,0.58,6.69,7,0.76,0.6,0.81,0.9,343.49,0.62,24.25,12,0.76,0.6,1.0,1.0,451.07,0.65,15.25,3,0.76,0.6,0.71,0.9,498.76,0.72,8.25,12,0.76,0.6,0.71,0.71,250.08,0.59,5.45,6,0.82,0.8,0.41,1926.95,0.5,0.5,0.4,0.3,0.2,0.5,0.8,0.3,0.6,0.7,0.54,0.54,0.42,0.52,0.6,0.46,0.66,0.48,0.44,0.52,0.64,0.45,0.46,0.6,0.5
1,0.76,0.6,1.0,1.0,503.82,0.63,5.0,4,0.76,0.6,0.8,0.9,340.4,0.62,19.2,11,0.76,0.6,1.0,1.0,455.09,0.62,12.0,2,0.76,0.6,0.7,0.7,547.54,0.61,14.83,5,0.76,0.6,0.67,0.67,249.09,0.51,5.0,5,0.82,0.8,0.42,1926.95,0.54,0.7,0.5,0.5,434.08,0.35,3.33,4,0.54,0.7,0.76,0.7,356.2,0.77,8.9,6,0.64,0.7,0.72,0.7,451.15,0.49,4.62,12,0.54,0.7,0.0,0.0,0,0.0,0,0,0.54,0.7,0.33,0.33,273.52,0.4,10.33,4,0.58,0.8,0.53,1911.22,0.7,0.8,0.3,0.4,0.6,0.5,0.5,0.4,0.2,0.3,0.54,0.68,0.48,0.5,0.5,0.56,0.4,0.42,0.2,0.38,0.58,0.44,0.53,1.0,0.57
0,0.78,0.7,0.64,0.6,458.57,0.43,13.0,8,0.78,0.7,0.84,0.9,340.4,0.6,19.2,10,0.78,0.7,0.79,0.9,466.59,0.64,10.33,8,0.78,0.7,0.74,0.8,540.53,0.67,14.43,4,0.78,0.7,0.75,0.75,265.62,0.48,4.57,3,0.82,0.9,0.51,1951.22,0.54,0.6,0.79,0.7,435.42,0.39,5.17,4,0.54,0.6,0.75,0.7,354.04,0.78,15.17,5,0.64,0.6,1.0,1.0,445.79,0.61,4.75,1,0.54,0.6,0.64,0.7,496.61,0.56,18.25,14,0.54,0.6,0.56,0.5,274.86,0.45,21.67,9,0.58,0.8,0.43,1911.22,0.6,0.8,0.5,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.46,0.7,0.42,0.52,0.62,0.5,0.4,0.45,0.48,0.42,0.52,0.46,0.5,0.52,0.46
1,0.54,0.6,0.67,0.67,376.86,0.39,8.33,6,0.54,0.6,0.67,0.67,407.11,0.56,9.4,2,0.64,0.6,0.71,0.7,444.39,0.5,4.69,11,0.54,0.6,0.62,0.7,506.66,0.61,20.0,13,0.54,0.6,0.56,0.56,263.17,0.69,14.8,9,0.58,0.8,0.46,1911.22,0.78,0.8,0.89,1.0,438.33,0.48,4.57,13,0.78,0.8,0.83,0.9,426.67,0.75,14.25,9,0.78,0.8,0.69,0.8,464.55,0.66,35.0,5,0.78,0.8,0.78,0.9,533.89,0.7,12.33,3,0.78,0.8,0.73,0.8,276.12,0.59,11.78,11,0.82,0.9,0.59,1943.13,0.7,0.4,0.5,0.3,0.6,0.6,0.4,0.3,0.5,0.3,0.5,0.46,0.42,0.46,0.48,0.58,0.36,0.38,0.54,0.42,0.56,0.5,0.54,0.48,0.35
1,0.78,0.8,0.88,1.0,426.55,0.47,3.72,12,0.78,0.8,0.64,0.6,357.61,0.47,5.75,3,0.78,0.8,0.67,0.67,422.33,0.38,0,0,0.78,0.8,0.7,0.8,497.87,0.64,7.91,12,0.78,0.8,0.75,0.9,275.01,0.79,17.43,0,0.82,0.9,0.59,1943.13,0.54,0.7,0.5,0.5,372.4,0.33,9.67,3,0.54,0.7,1.0,1.0,318.14,0.71,17.0,2,0.64,0.7,0.74,0.8,442.38,0.59,4.53,10,0.54,0.7,0.65,0.7,506.66,0.6,20.0,12,0.54,0.7,0.62,0.62,263.17,0.72,14.8,8,0.58,0.8,0.59,1912.93,0.6,0.3,0.5,0.5,0.7,0.6,0.5,0.5,0.4,0.6,0.56,0.4,0.5,0.42,0.56,0.6,0.62,0.42,0.46,0.5,0.67,0.26,0.68,0.56,0.67
0,0.62,0.6,0.5,0.5,441.01,0.47,9.67,4,0.65,0.6,0.56,0.56,364.78,0.53,11.6,9,0.62,0.6,0.67,0.8,472.37,0.67,9.6,11,0.62,0.6,0.5,0.4,507.67,0.56,18.33,7,0.62,0.6,0.33,0.4,271.19,0.6,8.57,7,0.66,0.7,0.6,1895.91,0.78,0.8,0.75,0.8,406.11,0.57,5.67,6,0.78,0.8,0.6,0.6,350.66,0.55,7.33,4,0.78,0.8,0.77,0.9,453.63,0.62,10.0,7,0.78,0.8,0.82,0.8,530.02,0.63,13.0,11,0.78,0.8,0.0,0.0,0,0.0,0,0,0.82,0.9,0.57,1943.13,0.5,0.4,0.4,0.4,0.3,0.5,0.5,0.4,0.5,0.7,0.46,0.4,0.48,0.5,0.44,0.46,0.54,0.38,0.54,0.66,0.33,0.44,0.54,0.41,0.57
1,0.76,0.7,1.0,1.0,471.1,1.08,4.25,1,0.76,0.7,0.83,0.9,344.15,0.61,19.6,9,0.76,0.7,0.33,0.33,504.9,0.36,12.0,2,0.76,0.7,0.64,0.7,497.94,0.64,13.67,7,0.76,0.7,0.86,0.86,262.87,0.58,4.6,2,0.82,0.9,0.54,1943.13,0.62,0.7,0.67,0.67,441.01,0.57,9.67,3,0.67,0.7,0.62,0.62,364.78,0.59,11.6,8,0.62,0.7,0.6,0.7,460.02,0.58,8.7,10,0.62,0.7,0.69,0.8,503.88,0.6,9.9,13,0.62,0.7,1.0,1.0,258.56,0.63,4.43,4,0.66,0.7,0.69,1882.09,0.4,0.7,0.5,0.5,0.4,0.6,0.4,0.5,0.5,0.4,0.5,0.64,0.48,0.56,0.52,0.48,0.4,0.4,0.52,0.46,0.6,0.42,0.64,0.52,0.57
1,0.74,0.6,0.0,0.0,0,0.0,0,1,0.74,0.6,0.82,0.9,342.95,0.63,14.43,8,0.74,0.6,0.75,0.8,449.61,0.57,10.38,6,0.74,0.6,1.0,1.0,456.16,0.77,11.67,1,0.74,0.6,0.6,0.6,246.32,0.53,4.88,5,0.82,0.9,0.49,1943.13,0.64,0.8,0.57,0.57,351.58,0.48,12.33,3,0.69,0.8,0.71,0.71,364.78,0.6,11.6,7,0.64,0.8,0.71,0.8,472.37,0.61,9.6,11,0.64,0.8,0.75,0.8,503.88,0.58,9.9,12,0.64,0.8,0.36,0.4,271.19,0.57,8.57,7,0.66,0.8,0.67,1939.38,0.5,0.7,0.4,0.8,0.6,0.6,0.5,0.5,0.6,0.3,0.48,0.62,0.4,0.5,0.5,0.62,0.4,0.48,0.54,0.44,0.67,0.42,0.45,0.5,0.33
1,0.52,0.7,0.44,0.44,423.15,0.28,3.11,6,0.52,0.7,0.74,0.6,355.73,0.67,19.5,5,0.64,0.7,0.73,0.8,445.23,0.59,5.13,9,0.52,0.7,0.36,0.4,505.15,0.42,43.0,11,0.52,0.7,0.67,0.67,260.99,0.67,5.1,6,0.58,0.8,0.57,1912.93,0.76,0.7,0.82,0.9,408.4,0.53,5.79,19,0.76,0.7,0.83,0.83,352.02,0.62,9.17,4,0.76,0.7,1.0,1.0,476.93,0.72,9.0,2,0.76,0.7,0.8,0.8,489.86,0.5,16.0,2,0.76,0.7,0.62,0.62,233.37,0.48,4.18,2,0.86,0.9,0.64,1946.77,0.5,0.4,0.4,0.7,0.6,0.4,0.8,0.5,0.6,0.4,0.54,0.38,0.4,0.54,0.6,0.48,0.64,0.52,0.52,0.52,0.52,0.56,0.48,0.33,0.62
1,0.76,0.7,0.81,0.9,411.24,0.45,5.38,18,0.76,0.7,1.0,1.0,350.08,0.79,30.0,2,0.76,0.7,1.0,1.0,475.19,0.48,4.5,1,0.76,0.7,0.45,0.4,479.16,0.34,9.6,2,0.76,0.7,0.76,0.9,247.01,0.57,5.65,15,0.86,0.9,0.58,1946.77,0.54,0.8,1.0,1.0,451.86,0.68,6.57,5,0.54,0.8,0.56,0.56,415.33,0.4,7.25,5,0.64,0.8,0.5,0.5,384.24,0.42,6.0,2,0.54,0.8,1.0,1.0,521.47,0.56,5.5,1,0.54,0.8,0.71,0.71,263.17,0.77,14.8,7,0.6,0.9,0.63,1933.86,0.3,0.6,0.4,0.1,0.4,0.7,0.3,0.7,0.5,0.6,0.48,0.6,0.5,0.36,0.56,0.48,0.46,0.7,0.45,0.5,0.46,0.5,0.38,0.46,0.5
0,0.78,0.8,0.83,0.7,428.31,0.47,7.56,8,0.78,0.8,1.0,1.0,384.42,0.59,8.0,1,0.78,0.8,1.0,1.0,396.6,0.69,9.5,6,0.78,0.8,0.9,0.9,466.64,0.56,20.25,3,0.78,0.8,0.0,0.0,0,0,0,0,0.88,0.9,0.66,1957.83,0.52,0.8,0.58,0.6,394.55,0.57,5.82,5,0.52,0.8,0.44,0.4,354.7,0.31,13.33,11,0.62,0.8,0.71,0.7,445.73,0.51,5.15,8,0.52,0.8,0.85,0.9,482.82,0.54,7.0,0,0.52,0.8,0.67,0.67,260.17,0.69,14.25,6,0.6,0.9,0.6,1933.86,0.6,0.3,0.8,0.3,0.5,0.3,0.7,0.4,0.7,0.5,0.56,0.38,0.7,0.36,0.44,0.44,0.64,0.4,0.58,0.5,0.64,0.58,0.54,0.29,1.0
1,0.5,0.7,0.25,0.25,438.18,0.25,13.0,4,0.5,0.7,0.75,0.75,432.92,0.66,22.5,1,0.62,0.8,0.0,0.0,0,0.0,0,1,0.5,0.7,0.43,0.43,542.62,0.4,4.88,4,0.5,0.7,0.25,0.25,251.54,0.24,5.0,5,0.6,0.9,0.52,1933.86,0.78,0.9,0.85,1.0,412.89,0.52,5.19,17,0.78,0.9,0.72,0.8,357.88,0.76,17.14,11,0.78,0.9,0.89,0.9,431.97,0.71,8.5,12,0.78,0.9,0.5,0.5,487.94,0.4,11.2,2,0.78,0.9,0.71,0.71,233.37,0.52,4.18,1,0.88,1.0,0.69,1994.18,0.3,0.2,0.8,0.6,0.3,0.3,0.4,0.5,0.1,0.5,0.5,0.38,0.68,0.52,0.56,0.48,0.38,0.4,0.38,0.54,0.57,0.68,0.53,0.44,0.54
1,0.78,0.9,0.67,0.67,387.93,0.52,0,1,0.78,0.9,1.0,1.0,348.6,0.74,0,1,0.78,0.9,0.0,0.0,0,0.0,0,0,0.78,0.9,0.8,0.9,538.91,0.73,15.43,8,0.78,0.9,0.75,0.9,249.63,0.57,5.05,15,0.88,1.0,0.68,1994.18,0.5,0.7,0.5,0.5,423.15,0.28,3.11,6,0.5,0.7,0.78,0.7,364.96,0.75,24.5,4,0.62,0.9,0.75,0.8,447.38,0.55,5.5,7,0.5,0.7,0.67,0.67,468.84,0.44,9.0,0,0.5,0.7,0.59,0.5,274.86,0.44,21.67,12,0.6,1.0,0.5,1955.36,0.7,0.6,0.4,0.3,0.3,0.6,0.4,0.6,0.9,0.5,0.46,0.58,0.5,0.48,0.54,0.56,0.38,0.4,0.5,0.46,0.56,0.74,0.5,0.59,0.32
0,0.52,0.4,0.33,0.33,394.0,0.22,8.0,6,0.52,0.4,0.47,0.5,339.28,0.55,10.0,7,0.52,0.4,0.7,0.7,444.55,0.54,11.67,7,0.54,0.4,0.6,0.6,451.7,0.5,5.0,9,0.58,0.6,0.67,0.67,255.08,0.66,26.0,3,0.62,0.7,0.33,1837.7,0.48,0.6,1.0,1.0,441.94,0.68,6.17,4,0.48,0.6,1.0,1.0,329.86,0.67,8.0,1,0.62,0.8,0.8,0.8,398.74,0.58,5.53,7,0.48,0.6,0.63,0.6,513.58,0.56,25.0,14,0.48,0.6,0.56,0.5,286.08,0.47,13.8,11,0.6,1.0,0.45,1955.36,0.4,0.2,0.6,0.4,0.8,0.6,0.9,0.5,0.4,0.4,0.46,0.36,0.5,0.44,0.58,0.42,0.58,0.5,0.56,0.44,0.75,0.27,0.56,0.58,0.6
1,0.48,0.5,1.0,1.0,452.02,0.66,13.5,3,0.48,0.5,0.8,0.8,345.78,0.6,10.5,4,0.62,0.8,1.0,1.0,468.58,0.71,5.5,0,0.48,0.5,0.61,0.6,515.71,0.52,35.0,13,0.48,0.5,0.0,0.0,0,0.0,0,0,0.6,1.0,0.39,1955.36,0.52,0.5,0.38,0.38,394.0,0.26,8.0,6,0.52,0.5,0.0,0.0,0,0.0,0,0,0.52,0.5,0.5,0.5,411.23,0.42,15.5,5,0.54,0.5,0.45,0.5,454.13,0.51,8.57,6,0.6,0.7,0.25,0.25,238.08,0.22,0,4,0.62,0.7,0.45,1835.29,0.6,0.6,0.4,0.3,0.7,0.5,1.0,0.6,0.1,0.5,0.4,0.52,0.4,0.56,0.64,0.46,0.58,0.42,0.4,0.46,0.0,0.5,0.43,0.62,0.33
1,0.52,0.5,0.29,0.29,397.71,0.2,5.33,5,0.52,0.5,0.43,0.4,343.29,0.48,8.71,6,0.52,0.5,0.43,0.43,401.34,0.35,11.5,4,0.54,0.5,0.62,0.62,497.01,0.6,8.22,8,0.58,0.6,0.0,0.0,0,0.0,0,3,0.62,0.7,0.46,1835.29,0.5,0.6,0.4,0.4,438.51,0.32,6.2,6,0.5,0.6,0.47,0.4,354.7,0.3,13.33,12,0.64,0.9,0.71,0.71,448.05,0.6,5.56,7,0.5,0.6,0.65,0.6,515.71,0.48,35.0,13,0.5,0.6,0.4,0.4,273.52,0.43,10.33,3,0.62,1.0,0.44,1955.36,0.4,0.1,0.6,0.7,0.5,0.4,0.8,0.6,0.3,0.2,0.46,0.36,0.42,0.54,0.46,0.5,0.66,0.52,0.56,0.38,0.54,0.54,0.34,0.48,0.86
0,0.54,0.6,0.7,0.4,459.88,0.36,4.9,11,0.54,0.6,0.46,0.4,343.29,0.48,8.71,5,0.54,0.6,0.5,0.5,401.34,0.39,11.5,3,0.56,0.6,0.71,0.71,497.01,0.64,8.22,7,0.58,0.6,0.0,0.0,0,0.0,0,2,0.64,0.8,0.49,1869.06,0.48,0.5,1.0,1.0,468.03,0.74,10.0,2,0.48,0.5,0.43,0.3,371.39,0.24,32.0,11,0.62,0.8,0.67,0.67,458.42,0.56,6.67,6,0.48,0.5,0.62,0.6,512.61,0.5,24.67,12,0.48,0.5,0.6,0.6,262.89,0.66,15.0,5,0.62,1.0,0.38,1955.36,0.5,0.1,0.7,0.8,0.5,0.5,0.8,0.6,0.3,0.3,0.52,0.36,0.42,0.54,0.48,0.38,0.64,0.5,0.56,0.5,0.5,0.54,0.36,0.48,0.71
0,0.34,0.6,0.5,0.4,386.7,0.43,10.75,5,0.28,0.6,0.0,0.0,0,0.0,0,4,0.38,0.6,0.25,0.25,435.4,0.44,0,8,0.36,0.6,0.33,0.3,470.21,0.37,17.5,12,0.34,0.6,0.2,0.2,250.27,0.2,10.0,5,0.34,0.6,0.51,1863.38,0.62,0.8,1.0,1.0,340.09,0.18,0,1,0.68,0.8,0.0,0.0,0,0.0,0,0,0.62,0.8,0.0,0.0,0,0.0,0,0,0.62,0.8,0.73,0.7,500.71,0.42,12.0,11,0.62,0.8,0.73,0.8,267.25,0.64,5.82,11,0.66,0.8,0.6,1939.38,0.5,0.4,0.2,0.3,0.3,0.5,0.3,0.8,0.8,0.7,0.46,0.5,0.42,0.54,0.5,0.52,0.38,0.64,0.52,0.52,0.57,0.7,0.5,0.54,0.46
0,0.34,0.6,0.38,0.5,470.16,0.48,7.67,13,0.28,0.6,0.33,0.33,393.56,0.42,18.0,3,0.38,0.6,0.29,0.29,435.4,0.56,0,7,0.36,0.6,0.0,0.0,0,0,0,0,0.34,0.6,0.25,0.25,250.27,0.27,10.0,4,0.34,0.6,0.54,1855.79,0.6,0.8,0.5,0.5,418.64,0.26,9.0,2,0.67,0.8,0.78,0.78,350.59,0.61,7.0,9,0.6,0.8,0.69,0.8,460.87,0.54,9.44,10,0.6,0.8,0.43,0.5,473.9,0.43,6.3,10,0.6,0.8,0.7,0.7,268.97,0.55,6.07,10,0.66,0.8,0.6,1939.38,0.5,0.4,0.2,0.7,0.3,0.3,0.6,0.4,0.2,0.6,0.54,0.4,0.44,0.48,0.5,0.42,0.64,0.48,0.54,0.5,0.5,0.62,0.46,0.89,0.46
1,0.6,0.8,0.92,1.0,436.69,0.48,5.19,12,0.65,0.8,0.75,0.75,351.16,0.56,6.82,8,0.6,0.8,0.58,0.6,459.53,0.48,9.0,9,0.6,0.8,0.0,0.0,0,0.0,0,0,0.6,0.8,0.67,0.67,253.16,0.47,4.25,9,0.66,0.8,0.57,1939.38,0.34,0.6,0.5,0.5,379.75,0.46,6.0,2,0.3,0.6,0.5,0.5,393.56,0.53,18.0,2,0.4,0.6,0.0,0.0,0,0,0,0,0.37,0.6,0.36,0.4,460.4,0.4,21.0,11,0.34,0.6,0.0,0.0,0,0.0,0,3,0.34,0.6,0.57,1850.37,0.4,0.6,0.6,0.6,0.6,0.4,0.5,0.9,0.3,0.7,0.48,0.64,0.42,0.46,0.58,0.54,0.4,0.64,0.56,0.54,0.41,0.35,0.46,0.88,0.54
0,0.4,0.4,0.6,0.6,437.0,0.47,7.0,5,0.36,0.4,0.7,0.8,387.72,0.58,9.1,11,0.36,0.4,0.67,0.67,480.54,0.63,17.0,2,0.32,0.4,0.57,0.57,510.8,0.59,17.33,7,0.36,0.4,0.5,0.5,269.03,0.46,7.0,2,0.36,0.4,0.41,1805.35,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.88,1.0,0.0,1994.18,0.7,0.4,0.4,0.3,0.5,0.7,0.3,0.2,0.6,0.4,0.5,0.34,0.52,0.48,0.44,0.46,0.36,0.34,0.54,0.54,0.44,0.4,0.57,0.58,0.72
1,0.76,0.9,0.67,0.67,473.64,0.4,3.83,0,0.76,0.9,0.84,0.9,390.18,0.59,9.55,16,0.76,0.9,0.75,0.75,405.19,0.56,27.0,3,0.76,0.9,1.0,1.0,532.51,0.64,4.0,1,0.76,0.9,0.88,0.88,240.62,0.7,7.08,8,0.88,1.0,0.65,1994.18,0.43,0.4,0.75,0.75,437.0,0.56,7.0,4,0.36,0.4,0.33,0.33,423.99,0.5,20.0,2,0.36,0.4,0.33,0.33,398.09,0.27,6.5,2,0.32,0.4,0.67,0.67,510.8,0.68,17.33,6,0.36,0.4,0.43,0.43,263.96,0.4,7.4,7,0.36,0.4,0.45,1807.23,0.6,0.3,0.3,0.4,0.4,0.6,0.6,0.4,0.4,0.7,0.52,0.54,0.42,0.5,0.52,0.5,0.44,0.4,0.48,0.52,0.56,0.68,0.57,0.52,0.44
0,0.36,0.1,0.45,0.3,415.87,0.33,9.33,14,0.36,0.1,0.2,0.2,412.83,0.32,14.0,4,0.36,0.1,0.17,0.17,434.63,0.24,0,6,0.36,0.1,0.38,0.4,502.49,0.47,7.0,12,0.11,0.1,0.0,0.0,0,0.0,0,5,0.36,0.1,0.2,1694.4,0.34,0.5,0.38,0.5,431.63,0.37,3.67,11,0.28,0.5,0.0,0.0,0,0.0,0,1,0.4,0.5,0.5,0.5,408.44,0.69,7.25,4,0.36,0.5,0.3,0.3,453.04,0.3,15.5,10,0.34,0.5,0.6,0.6,254.11,0.53,4.53,9,0.34,0.6,0.48,1850.37,0.3,0.4,0.5,0.7,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.56,0.5,0.52,0.46,0.48,0.58,0.52,0.58,0.52,0.56,0.5,0.41,0.5,0.34
1,0.32,0.4,0.33,0.5,436.19,0.35,3.23,10,0.26,0.5,0.0,0.0,0,0.0,0,0,0.38,0.4,0.43,0.43,470.59,0.51,10.75,7,0.34,0.4,0.22,0.22,453.61,0.16,15.0,9,0.32,0.4,0.56,0.56,252.33,0.46,4.29,8,0.34,0.6,0.38,1850.37,0.36,0.1,0.0,0.0,0,0.0,0,0,0.36,0.1,0.17,0.1,387.99,0.12,8.0,7,0.36,0.1,0.33,0.2,472.55,0.25,22.0,8,0.36,0.1,0.4,0.4,502.49,0.47,7.0,11,0.11,0.1,0.0,0.0,0,0.0,0,4,0.36,0.1,0.18,1718.39,0.5,0.3,0.4,0.6,0.5,0.2,0.8,0.1,0.7,0.6,0.48,0.39,0.5,0.56,0.52,0.42,0.6,0.34,0.52,0.46,0.48,0.0,0.54,0.5,0.65
0,0.76,0.7,0.0,0.0,0,0.0,0,0,0.76,0.7,0.0,0.0,0,0.0,0,0,0.76,0.7,0.8,0.8,484.87,0.81,8.82,8,0.76,0.7,0.9,0.9,519.35,0.63,11.3,10,0.76,0.7,0.67,0.67,264.64,0.56,11.25,3,0.82,0.9,0.58,1950.58,0.28,0.3,0.3,0.4,438.16,0.35,8.75,14,0.28,0.3,1.0,1.0,398.81,0.75,27.0,1,0.26,0.3,0.0,0.0,0,0.0,0,4,0.28,0.3,0.0,0.0,0,0.0,0,0,0.28,0.3,0.0,0.0,0,0.0,0,1,0.33,0.4,0.27,1793.48,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.5,0.6,0.3,0.46,0.67,0.54,0.46,0.48,0.5,0.5,0.48,0.52,0.44,0.59,0,0.48,0.33,0.5
1,0.28,0.3,0.26,0.3,436.22,0.29,7.25,13,0.28,0.3,0.36,0.3,326.56,0.39,6.6,4,0.24,0.3,0.5,0.5,494.68,0.52,23.0,4,0.28,0.3,0.36,0.4,452.61,0.37,9.75,9,0.28,0.3,0.0,0.0,0,0.0,0,1,0.33,0.4,0.29,1793.48,0.76,0.8,0.79,0.9,406.31,0.59,5.75,6,0.76,0.8,0.0,0.0,0,0.0,0,0,0.76,0.8,0.5,0.5,504.9,0.47,12.0,1,0.76,0.8,1.0,1.0,519.35,0.65,11.3,9,0.76,0.8,0.8,0.8,264.64,0.59,11.25,2,0.84,1.0,0.6,1991.07,0.5,0.6,0.5,0.8,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.48,0.52,0.54,0.44,0.4,0.56,0.48,0.46,0.48,0.4,0.0,0.46,0.62,0.46
